brand,model,year,campaign_number,component,summary,report_date,consequence,remedy,manufacturer,url,merge_key,mpg_city,mpg_hwy,mpg_combined,cylinders,displ,transmission,vehicle_class,co2_gpm,fuelType,text_len,sent_neg,sent_neu,sent_pos,sent_compound
acura,ilx,2015,19V182000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling specific 2003 Acura 3.2CL, 2013-2016 ILX, 2013-2014 ILX Hybrid, 2003-2006 MDX, 2007-2016 RDX, 2002-2003 3.2TL, 2004-2006, and 2009-2014 TL, 2010-2013 ZDX and 2001-2007 and 2009 Honda Accord, 2001-2005 Civic, 2003-2005 Civic Hybrid, 2001-2005 Civic GX NGV, 2002-2007 and 2010-2011 CR-V, 2003-2011 Element, 2007 Fit, 2002-2004 Odyssey, 2003-2008 Pilot, and 2006-2014 Ridgeline vehicles.  The affected vehicles received a replacement driver air bag inflator as part of a previous Takata inflator recall remedy or a replacement driver air bag module containing the same inflator type as a service part.  Due to a manufacturing error, in the event of a crash necessitating deployment of the driver frontal air bag, these inflators may explode.",2019-03-06,"An explosion of an inflator within the driver frontal air bag module may result in sharp metal fragments striking the driver, front seat passenger or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the driver's air bag inflator with an alternate inflator, free of charge.  The recall began April 10, 2019.  Honda owners may contact customer service at 1-888-234-2138.  Honda's number for this recall is O41.  Acura owners may contact customer service at 1-888-234-2138.  Acura's number for this recall is U40.",Honda (American Honda Motor Co.),EA15001,acura_ilx_2015,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,350.0,Premium,784,0.06,0.918,0.021,-0.5423
acura,ilx,2015,16V061000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain model year 2007-2011 Honda CR-V, 2011-2015 CR-Z, 2010-2014 FCX, and Insight, 2009-2013 Fit, 2013-2014 Fit EV, 2007-2014 Ridgeline, 2013-2016 Acura ILX, 2013-2014 Acura ILX Hybrid, 2007-2016 RDX, 2005-2012 Acura RL, 2009-2014 Acura TL, and 2010-2013 Acura ZDX vehicles.  The affected vehicles are equipped with a dual-stage driver frontal air bag that may be susceptible to moisture intrusion which, over time, could cause the inflator to rupture.",2016-02-03,"In the event of a crash necessitating deployment of the driver's frontal air bag, the inflator could rupture with metal fragments striking the driver or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the inflator, free of charge. The recall began March 2017.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are JY0, JY1, and JY2.",Honda (American Honda Motor Co.),EA15001,acura_ilx_2015,24,34,28,4.0,2.0,Automatic (S5),Compact Cars,321.0,Premium,500,0.021,0.888,0.091,0.6705
acura,ilx,2015,16V061000,AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE,"Honda (American Honda Motor Co.) is recalling certain model year 2007-2011 Honda CR-V, 2011-2015 CR-Z, 2010-2014 FCX, and Insight, 2009-2013 Fit, 2013-2014 Fit EV, 2007-2014 Ridgeline, 2013-2016 Acura ILX, 2013-2014 Acura ILX Hybrid, 2007-2016 RDX, 2005-2012 Acura RL, 2009-2014 Acura TL, and 2010-2013 Acura ZDX vehicles.  The affected vehicles are equipped with a dual-stage driver frontal air bag that may be susceptible to moisture intrusion which, over time, could cause the inflator to rupture.",2016-02-03,"In the event of a crash necessitating deployment of the driver's frontal air bag, the inflator could rupture with metal fragments striking the driver or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the inflator, free of charge. The recall began March 2017.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are JY0, JY1, and JY2.",Honda (American Honda Motor Co.),EA15001,acura_ilx_2015,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,350.0,Premium,500,0.021,0.888,0.091,0.6705
acura,ilx,2015,20V770000,POWER TRAIN:DRIVELINE:DRIVESHAFT,"Honda (American Honda Motor Co.) is recalling certain 2013-2015 Acura ILX, 2013 Acura ILX Hybrid, 2012 Honda Civic Hybrid, and 2007-2008 Honda Fit vehicles with a manual transmission and 2009-2013 Honda Fit vehicles originally sold, or ever registered, in Connecticut, Delaware, District of Columbia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, West Virginia, and Wisconsin.  The drive shafts' protective coating may not have been applied properly during manufacturing, making it more susceptible to damage from road salt, or other contaminants, and potentially cause it to break.",2020-12-10,A broken drive shaft may cause a sudden loss of drive power.  The vehicle could also roll away if the parking brake has not been applied before the vehicle has been exited.  Either condition can increase the risk of a crash or injury.,"Honda will notify owners, and dealers will inspect the drive shafts, replacing either the left or right drive shaft, if necessary, free of charge.  Owners were notified of the safety risk with an interim letter mailed February 2, 2021.  A second letter will be sent once the remedy is available.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are P9M, PAV, BAY, TAX, CA0, and MAZ.",Honda (American Honda Motor Co.),,acura_ilx_2015,24,34,28,4.0,2.0,Automatic (S5),Compact Cars,321.0,Premium,724,0.033,0.901,0.067,0.3892
acura,ilx,2015,20V770000,POWER TRAIN:DRIVELINE:DRIVESHAFT,"Honda (American Honda Motor Co.) is recalling certain 2013-2015 Acura ILX, 2013 Acura ILX Hybrid, 2012 Honda Civic Hybrid, and 2007-2008 Honda Fit vehicles with a manual transmission and 2009-2013 Honda Fit vehicles originally sold, or ever registered, in Connecticut, Delaware, District of Columbia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, West Virginia, and Wisconsin.  The drive shafts' protective coating may not have been applied properly during manufacturing, making it more susceptible to damage from road salt, or other contaminants, and potentially cause it to break.",2020-12-10,A broken drive shaft may cause a sudden loss of drive power.  The vehicle could also roll away if the parking brake has not been applied before the vehicle has been exited.  Either condition can increase the risk of a crash or injury.,"Honda will notify owners, and dealers will inspect the drive shafts, replacing either the left or right drive shaft, if necessary, free of charge.  Owners were notified of the safety risk with an interim letter mailed February 2, 2021.  A second letter will be sent once the remedy is available.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are P9M, PAV, BAY, TAX, CA0, and MAZ.",Honda (American Honda Motor Co.),,acura_ilx_2015,22,31,25,4.0,2.4,Manual 6-spd,Compact Cars,350.0,Premium,724,0.033,0.901,0.067,0.3892
acura,rlx,2015,15V301000,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Honda (American Honda Motor Co.) is recalling certain model year 2014-2015 Acura MDX 2WD and AWD, RLX and 2014 Acura RLX Hybrid vehicles.  In certain driving conditions, the Collision Mitigation Braking System (CMBS) may incorrectly interpret certain roadside objects such as metal fences or metal guardrails as obstacles and unexpectedly apply the brakes.",2015-05-20,"If the CMBS unexpectedly applies emergency braking force while driving, there is an increased risk of a crash.","Honda will notify owners, and dealers will update the CMBS software, free of charge.  The recall began on July 6, 2015.  Owners may contact Acura customer service at 1-800-382-2238.  Honda's numbers for this recall is JQ4, JQ5 and JQ6.",Honda (American Honda Motor Co.),,acura_rlx_2015,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,381.0,Premium,356,0.086,0.808,0.106,0.0516
acura,rlx,2015,14V792000,EXTERIOR LIGHTING:HEADLIGHTS,"American Honda Motor Co. (Honda) is recalling certain model year 2014 Acura RLX vehicles manufactured November 22, 2012, to January 30, 2014, 2015 Acura RLX vehicles manufactured June 4, 2014, to November 18, 2014, and 2014 Acura RLX Hybrid vehicles manufactured November 5, 2013, to July 25, 2014.  An aluminum film applied to the inner reflector of the headlight may experience adhesion issues causing the film to delaminate.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 108, ""Lamps, reflective devices, and associated equipment.""",2014-12-16,"Delamination of the aluminum film may diminish output of the headlight, increasing the risk of a vehicle crash.","Honda will notify owners, and dealers will replace both of the headlights, free of charge.  The recall began February 2, 2015.  Owners may contact Honda customer service at 1-310-783-2000.  Honda's number for this recall is JN2.",Honda (American Honda Motor Co.),,acura_rlx_2015,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,381.0,Premium,599,0.058,0.892,0.05,-0.2023
acura,rlx,2015,23V858000,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",2023-12-18,"Fuel pump failure can cause an engine stall while driving, increasing the risk of a crash.","Dealers will replace the fuel pump module, free of charge.  Owner letters were mailed September 6, 2024.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are KGC and KGD.  This recall is an expansion of NHTSA recall numbers 21V-215 and 20V-314.",Honda (American Honda Motor Co.),,acura_rlx_2015,20,30,23,6.0,3.5,Automatic (S6),Midsize Cars,381.0,Premium,411,0.05,0.845,0.105,0.4215
acura,tlx,2015,19V060000,"FUEL SYSTEM, OTHER:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2016-2018 Acura MDX, 2015-2019 Acura TLX and 2015-2017 Honda Accord vehicles, equipped with a 3.5L V6 engine.  Particulates in fuel may adhere to the internal components of the fuel pump, reducing its performance.",2019-01-29,"Reduced fuel pump performance can result in an engine stall, increasing the risk of crash.","Honda will notify owners, and dealers will update the fuel injection engine control unit (FI-ECU) software and, if necessary, replace the fuel pump, free of charge.  The recall began March 25, 2019.  Owners may contact customer service at 1-888-234-2138.  Acura's recall number for this recall is P3W.  Honda's recall number for this recall is N3X.",Honda (American Honda Motor Co.),,acura_tlx_2015,24,35,28,4.0,2.4,Automatic (AM8),Compact Cars,321.0,Premium,267,0.0,0.949,0.051,0.2732
acura,tlx,2015,19V060000,"FUEL SYSTEM, OTHER:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2016-2018 Acura MDX, 2015-2019 Acura TLX and 2015-2017 Honda Accord vehicles, equipped with a 3.5L V6 engine.  Particulates in fuel may adhere to the internal components of the fuel pump, reducing its performance.",2019-01-29,"Reduced fuel pump performance can result in an engine stall, increasing the risk of crash.","Honda will notify owners, and dealers will update the fuel injection engine control unit (FI-ECU) software and, if necessary, replace the fuel pump, free of charge.  The recall began March 25, 2019.  Owners may contact customer service at 1-888-234-2138.  Acura's recall number for this recall is P3W.  Honda's recall number for this recall is N3X.",Honda (American Honda Motor Co.),,acura_tlx_2015,21,34,25,6.0,3.5,Automatic (S9),Compact Cars,358.0,Premium,267,0.0,0.949,0.051,0.2732
acura,tlx,2015,16V640000,POWER TRAIN:AUTOMATIC TRANSMISSION:CONTROL MODULE (TCM/PCM/TECM),"Honda (American Honda Motor Co.) is recalling certain model year 2015 Acura TLX 2WD and 4WD vehicles.  In the affected vehicles, the transmission wire harness connections may have insufficient crimps, and, as a result, the transmission may unexpectedly shift to neutral.",2016-09-06,"If the vehicle unexpectedly shifts to neutral, there is an increased risk of a crash.","Acura has notified owners, and dealers will, based on the automatic transmission serial number, update the transmission software to prevent the transmission from shifting into neutral due to a faulty crimp, free of charge.  The recall began January 13, 2017.  Owners may contact Acura Client Relations at 1-888-234-2138.  Honda's number for this recall is KC2.",Honda (American Honda Motor Co.),,acura_tlx_2015,24,35,28,4.0,2.4,Automatic (AM8),Compact Cars,321.0,Premium,270,0.038,0.911,0.05,0.128
acura,tlx,2015,16V640000,POWER TRAIN:AUTOMATIC TRANSMISSION:CONTROL MODULE (TCM/PCM/TECM),"Honda (American Honda Motor Co.) is recalling certain model year 2015 Acura TLX 2WD and 4WD vehicles.  In the affected vehicles, the transmission wire harness connections may have insufficient crimps, and, as a result, the transmission may unexpectedly shift to neutral.",2016-09-06,"If the vehicle unexpectedly shifts to neutral, there is an increased risk of a crash.","Acura has notified owners, and dealers will, based on the automatic transmission serial number, update the transmission software to prevent the transmission from shifting into neutral due to a faulty crimp, free of charge.  The recall began January 13, 2017.  Owners may contact Acura Client Relations at 1-888-234-2138.  Honda's number for this recall is KC2.",Honda (American Honda Motor Co.),,acura_tlx_2015,21,34,25,6.0,3.5,Automatic (S9),Compact Cars,358.0,Premium,270,0.038,0.911,0.05,0.128
acura,tlx,2015,14V613000,EQUIPMENT:OTHER:LABELS,"American Honda Motor Co. (Honda) is recalling certain model year 2015 Acura TLX AWD vehicles manufactured August 26, 2014, to September 20, 2014.  The affected vehicles may have incorrect values for the Gross Vehicle Weight Rating (GVWR) and Gross Axle Weight Rating (GAWR) front and rear printed on the safety certification label.  As such, the vehicles do not conform to Part 567, ""Certification.""",2014-10-01,"If the vehicle is loaded to the specifications listed on the label, tire failure may result, increasing the risk of a crash.","Honda will notify owners, and dealers will install a corrected certification label, free of charge. The recall is expected to begin on October 21, 2014.  Owners may contact Honda customer service at 1-800-382-2238.  Honda's number for this recall is JK6.",Honda (American Honda Motor Co.),,acura_tlx_2015,24,35,28,4.0,2.4,Automatic (AM8),Compact Cars,321.0,Premium,399,0.108,0.787,0.105,-0.0516
